GEOID,STATEFP,COUNTYFP,TRACTCE,ParksRec_PerSqMi,TransitStops_PerSqMi,RedlinedAreas_PerSqMi,Brownfields_PerSqMi,Colleges_PerSqMi,MedFacilities_PerSqMi,GroceryStores_PerSqMi,Gas_Stations_PerSqMi,HazWasteFacilit_PerSqMi,Hospitals_PerSqMi,NPDES_PerSqMi,Fire_Stations_PerSqMi,Pharmacies_PerSqMi,Nursing_Homes_PerSqMi,PubLibraries_PerSqMi,PubSchools_PerSqMi,RegUndergStorage_PerSqMi,Jobs_PerSqMi,Pct_Commute_LessThan15Mins,NEAR_REC,NEAR_BRWN,NEAR_HAZ,NEAR_GROC,NEAR_RED,NEAR_MED,NEAR_HOSPITALS,NEAR_LIBRARY,NEAR_INTST,Percent_Impervious,IsoIndex_BW_2020,SimpsonIndex_DivHouseStock,Pct_Pop_hasAccessFiber,Percent_Pop_NoProvider,Interstate_Present,Transit_Route_Indicator,Overall_SelfRespRate,STREETCON
37001020100,37,1,20100,1.722158439,14.35132032,0,0,0,5.740528129,1.722158439,1.722158439,1.722158439,0,0,0.574052813,1.148105626,1.148105626,0.574052813,0.574052813,29.85074627,3648.105626,40.04,0.00398195,0.050249272,0.00356862,0.00659897,0.309218842,0.000981974,0.064074243,0.009197624,0.00338937,73.36924076,0.379700633,0.61786391,27.35436334,0,0,1,66.5,0
37001020200,37,1,20200,1.494768311,17.18983558,0,0,0,5.979073244,2.989536622,1.494768311,0,0,0,0,0,1.494768311,0,0,17.18983558,728.6995516,27.33,0.004044628,0.04768654,0.013168939,0.005668363,0.335281022,0.002625248,0.088120549,0.017055235,0.001277327,85.85518003,0.272765459,0.339586851,1.898454746,0,0,1,57.5,0
37001020301,37,1,20301,0.521648409,6.781429317,0,0,0,5.21648409,1.564945227,2.608242045,0,0,0,0.521648409,2.086593636,1.043296818,0,0.521648409,9.389671362,1058.94627,32.28,0.018043212,0.039067679,0.015708245,0.011576801,0.349301491,0.006070134,0.106289463,0.021099304,0.00183969,50.69867373,0.215700382,0.600891699,62.42542451,0,0,1,61.2,0
37001020302,37,1,20302,0.819672131,1.229508197,0,0,0,1.639344262,4.508196721,0.819672131,0.819672131,0,0.409836066,0,1.229508197,0,0,1.639344262,5.737704918,662.704918,17.65,0.010196598,0.038206773,0.008809689,0.005588244,0.365716482,0.009951718,0.117195735,0.026893578,0.00999865,48.92046154,0.237597171,0.54958406,62.42542451,0,0,1,62.9,0
37001020400,37,1,20400,0.672193592,3.80909702,0,0,0,3.80909702,2.688774367,0.672193592,0.224064531,0,0,0,0,1.120322653,0.224064531,0.224064531,1.120322653,178.5794309,26.14,0.012110305,0.017495643,0.025484357,0.006332423,0.323930535,0.008867893,0.092100759,0.010271183,0.00685856,35.0654304,0.134153602,0.468435773,63.46182691,0,0,1,58.1,0
37001020501,37,1,20501,0,0.725689405,0,0,0,0.362844703,1.45137881,1.45137881,0.362844703,0,0,0,0,0,0,0,2.539912917,191.9448476,38.98,0.026454279,0.054068201,0.012719308,0.002150894,0.278652925,0.018137821,0.059456609,0.046637842,0.011784365,42.76988208,0.496720051,0.254927175,56.42387456,0,0,1,64.5,0
37001020502,37,1,20502,0.955566173,6.688963211,0,0,0,4.300047778,0.955566173,1.433349259,0,0,0,0,0.477783087,0.477783087,0,0,4.300047778,419.4935499,33.37,0.006850559,0.034576052,0.013949531,0.010145786,0.303269611,0.005644724,0.072137967,0.026262278,0.003577675,48.06711674,0.217281264,0.545483368,56.90765927,0,0,1,59.1,0
37001020601,37,1,20601,0.465549348,0.465549348,0,0,0,0.465549348,1.396648045,2.327746741,1.396648045,0,0,0,1.396648045,0,0,0,9.776536313,974.8603352,51.34,0.032485543,0.07302333,0.009894447,0.009470402,0.271672293,0.013968625,0.034447101,0.046668672,0.009433793,50.49871206,0.843319992,0.141778298,83.90741251,0,0,1,83.9,0
37001020602,37,1,20602,0,3.717472119,0,0,0,1.85873606,2.788104089,0.92936803,0.92936803,0,0,0,0.92936803,0.92936803,0,1.85873606,11.15241636,1148.698885,45.72,0.01374826,0.055361766,0.01377348,0.012063168,0.290792722,0.004453238,0.051587281,0.027791046,0.006792562,64.18100596,0.617661859,0.433923462,37.23601334,0,0,1,79.3,0
37001020701,37,1,20701,0.761904762,5.333333333,0,0,0,1.904761905,2.666666667,1.142857143,1.904761905,0,0,0.380952381,0.761904762,1.142857143,0,0.380952381,9.523809524,1907.047619,34.75,0.0323099,0.086442689,0.006201481,0.009838145,0.274484883,0.006502938,0.023036584,0.049975026,0.004426704,60.89481115,0.56088428,0.676669583,46.0464161,0,1,1,71.1,0.444444448
37001020702,37,1,20702,0.341997264,1.70998632,0,0,0,0.683994528,0.683994528,0.683994528,1.367989056,0,0,0,0,0,0,0.341997264,6.83994528,584.131327,41.79,0.023268391,0.083263323,0.005784534,0.007047851,0.293289909,0.013796493,0.039864583,0.039960739,0.008871675,53.00876498,0.382040863,0.667636501,59.12222004,0,1,1,64.9,0.333333343
37001020801,37,1,20801,0,0.869943454,0,0,0,0,1.304915181,0.65245759,1.087429317,0,0,0.217485863,0,0,0,0,3.914745542,1023.705959,30.66,0.034292967,0.092461994,0.006431996,0.019539884,0.306857624,0.026377154,0.053615406,0.046337645,0.018377268,30.92675507,0.434442391,0.57500267,66.50887574,0,1,1,66.3,0.25
37001020802,37,1,20802,1.096491228,8.771929825,0,0,0,4.385964912,4.934210526,2.74122807,1.096491228,0,0,0.548245614,0,0,0,0.548245614,15.89912281,1239.035088,24.2,0.006097103,0.060782921,0.00534619,0.004594682,0.327283397,0.005136419,0.076459459,0.017613334,0.002422108,76.36363506,0.273077144,0.547337787,9.587583542,0,0,1,59.4,0
37001020901,37,1,20901,0.328299409,0.656598818,0,0,0,1.641497045,3.282994091,1.313197636,1.313197636,0,0,0.328299409,0.984898227,0,0.328299409,0,7.550886408,783.6506894,32.72,0.022515717,0.07116778,0.006947168,0.015848013,0.338932047,0.012029764,0.085249929,0.021128989,0.013427377,40.33242762,0.503216888,0.400568624,60.31477528,0,1,1,69.9,0.272727281
37001020902,37,1,20902,0.252589038,0,0,0,0,0.252589038,0.252589038,0,0,0,0,0,0,0,0,0,1.010356151,33.08916393,20.66,0.045400735,0.080126048,0.025966911,0.022358377,0.345145582,0.006999153,0.093154729,0.037895437,0.028529622,17.23603755,0.658775192,0.326405913,26.89711045,0,0,0,77.2,0
37001021000,37,1,21000,0,0,0,0,0,5.617977528,4.012841092,1.605136437,1.605136437,0,0,0,1.605136437,1.605136437,0,0,9.63081862,1138.844302,30.58,0.014425289,0.051375484,0.004326447,0.004260572,0.352246912,0.001185268,0.100476934,0.007688152,0.0070365,74.64514375,0.295731567,0.651881013,16.28437117,0,0,0,59.4,0
37001021101,37,1,21101,0.644329897,0,0,0,0,1.288659794,0.966494845,0.966494845,0.322164949,0,0,0,0.644329897,0,0,0.966494845,1.610824742,437.5,37.56,0.00390628,0.027755828,0.005435932,0.009765555,0.378726938,0.010272927,0.126154921,0.024203215,0.019302823,36.52628064,0.400687603,0.545716299,12.25743855,0,1,1,69.3,0.380952388
37001021102,37,1,21102,0,0.479041916,0,0,0,0.479041916,0.479041916,1.19760479,0.479041916,0,0.479041916,0,0,0.239520958,0,0.479041916,3.592814371,272.0958084,14.74,0.033205164,0.0517554,0.013356156,0.015283575,0.376270295,0.01467073,0.122816563,0.033320988,0.023705627,26.8653065,0.452571704,0.524098383,80.11203117,0,1,1,71.8,0.208333328
37001021201,37,1,21201,0.147470875,0.147470875,0,0.073735437,0.073735437,0.147470875,0.589883498,0.442412624,0.073735437,0,0.073735437,0.073735437,0.073735437,0,0,0.147470875,1.474708745,146.7335201,18.67,0.01111116,0.023706417,0.031469795,0.006012515,0.402077274,0.023816317,0.15574546,0.061335021,0.039896581,14.51706141,0.203949517,0.48759872,57.6885084,0,1,1,56.9,0.238095239
37001021204,37,1,21204,0,0,0,0,0,0.077742362,0,0.077742362,0,0,0,0,0,0.077742362,0,0.077742362,0.621938895,160.2270077,17.18,0.048404124,0.052259987,0.03120425,0.019537761,0.379657818,0.008291382,0.188322463,0.067633008,0.045725827,9.671464562,0.435952951,0.442222754,58.16571727,0.457442825,1,1,64.4,0.5
37001021205,37,1,21205,0,0.442967885,0,0,0,0.88593577,3.100775194,2.214839424,0.442967885,0,0,0.221483942,1.107419712,0,0,0.442967885,5.980066445,1170.76412,29.37,0.016736931,0.072745085,0.007032132,0.002752877,0.344378538,0.009086486,0.227078745,0.024327194,0.005933255,38.52202594,0.45615562,0.620996252,13.42455539,0.057527817,1,1,69.6,0.313725501
37001021206,37,1,21206,0.800320128,0.200080032,0,0,0,0.200080032,0,0.200080032,0.200080032,0,0.200080032,0.200080032,0,0,0.200080032,0.200080032,0.600240096,330.5322129,30.92,0.020050985,0.045997944,0.015923173,0.01772025,0.376830215,0.03244521,0.197709547,0.039164398,0.037749751,24.07215387,0.461794548,0.567381347,5.429108373,0,0,1,67.2,0
37001021701,37,1,21701,0,3.046922608,0,0,0,2.437538087,0,0,0,0,0,0,0,1.218769043,0,0,0.609384522,486.2888483,45.09,0.024666914,0.11143063,0.01551748,0.014328457,0.225181711,0.004741683,0.040850624,0.09311898,0.005429278,47.23670483,0.812456284,0.492749986,0,0,0,1,82.1,0
37001021702,37,1,21702,0.938526513,0.938526513,0,0,0,1.40778977,2.81557954,0.938526513,1.877053027,0,0,0.469263257,0.938526513,0.938526513,0,0,8.916001877,984.0450493,56.08,0.038309406,0.091678947,0.009069709,0.009642638,0.247021168,0.001732856,0.031608052,0.071286127,0.011959021,60.84210277,0.685955861,0.395223649,42.20391396,0,0,1,56.4,0
37003040400,37,3,40400,0.100376412,0,0,0,0,0.702634881,0.803011292,0.602258469,0.050188206,0,0.100376412,0.050188206,0.250941029,0.150564617,0.050188206,0.200752823,1.104140527,244.6173149,34.42,0.003720521,0.222356117,0.020751329,0.002405848,0.735825606,0.002338876,0.225452683,0.00348775,0.673631526,13.98590505,0.66377334,0.567093606,0,0,0,0,60.9,0
37003040700,37,3,40700,0.06437492,0,0,0,0,0,0.321874598,0.257499678,0.06437492,0,0,0.06437492,0.128749839,0,0,0.06437492,0.06437492,58.19492726,25.07,0.053143715,0.082553898,0.011950006,0.011376178,0.722032446,0.059298765,0.097695114,0.074915282,0.729012767,13.91616762,0.830087532,0.240863974,0,0,0,0,75.9,0
37013930300,37,13,930300,0.540540541,0,0,0,0,2.972972973,4.324324324,2.702702703,0.810810811,0,0,0.540540541,1.081081081,0.27027027,0.540540541,0.540540541,8.918918919,1212.972973,66.37,0.04361049,0.02737695,0.004579454,0.002417498,1.853716631,0.008298841,0.037295573,0.025187396,1.275998525,43.74382496,0.194532204,0.561359098,2.319201995,0,0,0,54.8,0
37013930501,37,13,930501,0.406724512,0,0,0,0,0,0.677874187,0.406724512,0,0,0.271149675,0,0,0,0,0,2.304772234,58.29718004,53.85,0.044739444,0.074920479,0.038608973,0.002876783,1.944500358,0.050134328,0.060887706,0.069229727,1.365830235,7.322826237,0.438560673,0.549629494,11.66369313,0,0,0,62.7,0
37019020105,37,19,20105,0.55731005,0,0,0,0,0,0.371540033,0.185770017,0.743080067,0,0,0,0.371540033,0,0,0.185770017,0.371540033,371.5400334,23.51,0.014811948,0.04249688,0.012913848,0.018331195,1.947605024,0.02686248,0.04153345,0.030682801,1.101710942,37.62351275,0.635344492,0.349195627,80.69861707,0,0,0,77.8,0
37019020107,37,19,20107,0.785854617,0,0,0,0,0,1.571709234,0.785854617,0,0,0,0,0.785854617,0.392927308,0,0.392927308,0.785854617,440.0785855,18.07,0.009890849,0.049574059,0.026018974,0.020349166,1.940029954,0.017102035,0.042055957,0.012827422,1.100850375,30.50141037,0.558757619,0.660147812,55.18044238,0,0,0,54.3,0
37019020108,37,19,20108,0.155134967,0,0,0,0,0.310269935,0.775674837,0.310269935,0,0,0,0.310269935,0.155134967,0,0.155134967,0.155134967,1.396214707,155.2901024,31.54,0.014144138,0.044455965,0.020525098,0.013427318,1.941806829,0.016358108,0.060382743,0.012825352,1.110537868,13.26021999,0.368342768,0.434839477,55.14422414,0,0,0,57.9,0
37019020201,37,19,20201,0.274800769,0,0,0,0,0.824402308,1.648804617,0.549601539,0.549601539,0,0,0,0.549601539,0,0,0.274800769,0.549601539,379.2250618,24.58,0.019532403,0.056828694,0.009850731,0.016858388,1.974953993,0.008470692,0.075472277,0.02935362,1.136996581,34.95126963,0.669377148,0.516053166,93.62859363,0,0,0,73.2,0
37019020304,37,19,20304,0.298507463,0,0,0,0,0.074626866,0.373134328,0.074626866,0,0,0.074626866,0.074626866,0,0,0,0,0.223880597,95.52238806,19.51,0.034312415,0.3083359,0.072419451,0.031824199,2.180993967,0.026502966,0.08388304,0.044111304,1.279529962,26.80289149,0.763464303,0.513394375,91.27785795,0,0,0,71.1,0
37019020313,37,19,20313,2.791346825,0,0,0,0,0,0,0,0,0,0,0.697836706,0,0,0,0,0.697836706,86.53175157,35.16,0.005206563,0.33705732,0.10514723,0.03555415,2.186356366,0.057283645,0.126649447,0.071464245,1.274448228,60.80781221,0.814875165,0.10529768,96.43069601,0,0,0,44.1,0
37019020314,37,19,20314,15.90271282,0,0,0,0,0,0.935453695,0,0,0,0,0.935453695,0,0,0,0,0.935453695,260.0561272,12.79,0.012211736,0.340533494,0.108304123,0.023468864,2.195660877,0.056903073,0.116109483,0.059551322,1.285292027,45.18313408,0.943939394,0.174693748,96.43069601,0,0,0,22.7,0
37019020315,37,19,20315,4.784688995,0,0,0,0,0,1.993620415,1.594896332,0,0,0,0.398724083,0.398724083,0,0.398724083,0,3.987240829,466.108453,28.87,0.023847155,0.33775944,0.066429509,0.011880583,2.214117241,0.059645465,0.071794912,0.014419686,1.312109556,40.15132487,0.7160812,0.574374152,97.44463373,0,0,0,24.2,0
37019020504,37,19,20504,0.216543958,0,0,0,0,0,0,0,0,0,0,0.216543958,0,0,0,0,0.216543958,86.83412733,48.88,0.094498631,0.592012723,0.036196716,0.015478066,2.054989003,0.03229019,0.297645932,0.168685521,1.087773329,22.01060504,0.465943457,0.575247826,7.765363129,0,0,0,64.3,0
37019020510,37,19,20510,0.944287063,0,0,0,0,0,2.83286119,0.472143532,0.472143532,0,0,0,0.944287063,0,0,0,1.888574127,392.3512748,35.08,0.03371517,0.538569675,0.009879363,0.007074355,2.124497005,0.079830904,0.219601557,0.092462035,1.164519051,45.27536333,0.680724047,0.59222642,56.26389919,0,0,0,39.9,0
37019020511,37,19,20511,0.753201105,0,0,0,0,0,0.251067035,0,0,0,0.251067035,0.251067035,0,0,0,0,0.753201105,174.2405222,39.43,0.012242175,0.470661088,0.065516988,0.007586246,2.121649811,0.024430854,0.14725378,0.048686237,1.170287322,19.76561844,0.768514162,0.569452258,9.12364946,0,0,0,48,0
37019020514,37,19,20514,0.32599837,0,0,0,0,0.65199674,0.32599837,0,0,0,0,0.162999185,0,0,0,0.162999185,0.162999185,77.09861451,48.36,0.027937141,0.436083205,0.029667464,0.011515664,2.093297785,0.019025562,0.114603306,0.03065396,1.145236471,15.74941129,0.718637119,0.341998832,37.73262763,0,0,0,69.4,0
37019020516,37,19,20516,0.2596054,0,0,0,0,0.2596054,0.2596054,0,0.2596054,0,0,0.2596054,0,0,0,0,1.038421599,148.2346833,48.88,0.065915803,0.598403856,0.016243499,0.017279361,2.088522399,0.013208953,0.293898871,0.162067126,1.121731009,33.73862803,0.84647407,0.486892633,51.595457,0,0,0,72.2,0
37019020517,37,19,20517,0.622923588,0,0,0,0,0,0.622923588,0.415282392,0,0,0,0,0.207641196,0,0,0,0.830564784,203.9036545,45.76,0.037019946,0.596156903,0.043891717,0.010135754,2.118313499,0.043919644,0.283579235,0.152011455,1.152622511,18.84005368,0.590024162,0.596168646,32.79338273,0,0,0,47.8,0
37019020518,37,19,20518,0.8256502,0,0,0,0,0,0.688041833,0.275216733,0,0,0,0.137608367,0,0,0,0,0.137608367,132.9296821,13.83,0.035028049,0.534242006,0.011119413,0.009651287,2.109374718,0.079239387,0.218174955,0.087895481,1.149126439,23.41808379,0.704670809,0.745707531,32.79338273,0,0,0,53.1,0
37021000100,37,21,100,26.73796791,109.6256685,5.347593583,0,0,8.021390374,5.347593583,2.673796791,13.36898396,0,0,2.673796791,8.021390374,0,2.673796791,0,53.47593583,34708.55615,43.09,0.001095694,0.00948583,0.000472446,0.003957955,0.001780149,0.002210332,0.014679326,0.002584396,0.000558005,99.44289923,0.693717284,0.462269972,0.664893617,0,1,1,40.8,0.416666657
37021000200,37,21,200,0,31.06796117,7.766990291,0,0,1.941747573,0,0,0,0,0,0,0,0,0,1.941747573,9.708737864,1283.495146,40.55,0.006226379,0.0090406,0.007825542,0.005683746,0.001746042,0.004238829,0.022931887,0.010739164,0.003307331,62.79973984,0.314193175,0.638441253,0,0,1,1,49.1,0.350877196
37021000300,37,21,300,2.512562814,15.07537688,2.512562814,0,0,7.537688442,1.256281407,0,1.256281407,0,0,0,0,0,0,0,15.07537688,1340.452261,40.5,0.0063812,0.016864471,0.002652575,0.007156262,0.001246482,0.001548129,0.033109557,0.018425158,0.001483494,37.70903051,0.639476065,0.550278374,0.046715213,0,0,1,63.5,0
37021000400,37,21,400,1.962708538,17.66437684,3.925417076,0,0.981354269,4.906771345,2.944062807,0.981354269,0,0,1.962708538,0,1.962708538,0.981354269,0,0.981354269,5.888125613,1276.741904,60.55,0.006771713,0.013241015,0.009316867,0.000651901,0.004160035,0.006967841,0.036288309,0.011992967,0.001007997,51.46858096,0.744487983,0.665342503,38.24660344,0,0,1,66.2,0
37021000500,37,21,500,1.365498407,9.558488848,1.365498407,0,0,0.455166136,0.455166136,0,0,0,0,0.455166136,0.455166136,0,0.455166136,0.455166136,15.47564861,1028.675467,48.08,0.018164853,0.022014056,0.012241458,0.011380374,0.004925767,0.010226674,0.043156745,0.011449213,0.003037755,23.85842949,0.838646362,0.462107868,71.36631633,0,0,1,73.5,0
37021000600,37,21,600,3.067484663,13.80368098,6.134969325,1.533742331,0,4.601226994,9.202453988,6.134969325,1.533742331,0,0,0,0,0,0,0,30.67484663,4263.803681,55.29,0.003319004,0.006932575,0.007204405,0.00284116,0.003855883,0.00180548,0.023773361,0.010984013,0.001092939,61.56316996,0.698901403,0.622906903,55.71679859,0,1,1,57.7,0.230769232
37021000700,37,21,700,1.53609831,35.33026114,7.680491552,0,0,15.3609831,1.53609831,1.53609831,0,1.53609831,0,0,4.608294931,0,0,0,10.75268817,3686.635945,49.37,0.005687773,0.016354714,0.003805797,0.005538854,0.002424212,0.006686798,0.010912352,0.011526594,0.000946726,55.81769347,0.566435443,0.68794824,90.85020243,0,1,1,65.5,0.333333343
37021000800,37,21,800,1.660210293,22.13613724,1.660210293,0,0,6.640841173,3.320420587,1.660210293,1.106806862,0.553403431,0,0,2.767017156,0,0,0,12.17487548,5552.850028,50.06,0.005047546,0.011835737,0.012242771,0.010817518,0.000535373,0.003372313,0.012541776,0.024134702,0.001621009,40.92722833,0.617006472,0.408649461,54.46547587,0,0,1,70.7,0
37021000900,37,21,900,0.55187638,33.11258278,0,2.207505519,0.55187638,6.622516556,2.207505519,0.55187638,2.207505519,0,0,0.55187638,3.311258278,1.103752759,0,2.759381899,29.8013245,4210.816777,48.27,0.009907244,0.009895675,0.009175477,0.001695317,0.009383352,0.002174973,0.009261717,0.018310911,0.00119948,75.04225373,0.413282554,0.689278166,64.63587419,0,1,1,56.3,0
37021001000,37,21,1000,2.807017544,14.03508772,0,0,0,4.912280702,1.403508772,2.105263158,0,0,0,0,0.701754386,0,0,0.701754386,11.22807018,1015.438597,36.86,0.01156148,0.012213943,0.013954547,0.008403703,0.011857982,0.00701802,0.025746246,0.02628291,0.001754583,47.70142138,0.471828408,0.372326187,85.42606219,0,1,1,64,0.25
37021001100,37,21,1100,2.066115703,16.52892562,2.754820937,0,0,4.820936639,4.132231405,2.066115703,0,0,0,0.688705234,0.688705234,0.688705234,0,0.688705234,15.84022039,1750.688705,44.91,0.005302387,0.021368759,0.014797701,0.005262427,0.002920773,0.004180859,0.043973414,0.011909494,0.000380348,52.28898525,0.607438998,0.188279366,93.41625563,0,1,1,74.7,0.233333334
37021001200,37,21,1200,0,10.98122565,1.416932342,0,0.354233085,0.708466171,4.250797024,1.062699256,0.708466171,0,0,0.354233085,0.708466171,0,0.354233085,0.354233085,13.10662416,1118.668084,33.65,0.011072139,0.010278686,0.013296785,0.006348929,0.003636325,0.008173204,0.060269805,0.013299422,0.005888724,41.1296159,0.73001683,0.48838302,49.61382114,0,1,1,69.9,0.305555552
37021001300,37,21,1300,0.474833808,8.072174739,0.474833808,0.474833808,0,1.899335233,0,0,0,0,0,0,0,0,0,0.474833808,3.323836657,1257.834758,23.7,0.00970696,0.009765744,0.01763138,0.007008664,0.007264725,0.00479555,0.072759023,0.021556145,0.001010991,33.25627446,0.589096948,0.516327363,81.78368121,0,0,1,63.5,0
37021001401,37,21,1401,0.297530497,2.677774472,0,0,0,5.355548944,1.785182981,1.190121988,0.595060994,0,0.297530497,0,0.297530497,1.785182981,0,0.297530497,0.892591491,554.0017852,23,0.016102053,0.029625943,0.009550122,0.011669253,0.025067218,0.011757386,0.057724001,0.026336735,0.009911058,23.56511056,0.696379976,0.701038619,3.267195767,0,0,1,58.7,0
37021001402,37,21,1402,1.594896332,14.35406699,0.797448166,0,0,0,5.582137161,1.594896332,3.189792664,0,0,0,1.594896332,0,0,0,2.392344498,1852.472089,26.19,0.020370453,0.016977377,0.008672084,0.007447821,0.010871316,0.009512815,0.038204215,0.024168166,0.001336508,51.61721706,0.371784276,0.665953228,3.267195767,0,1,1,53.3,0.303030312
37021001500,37,21,1500,1.365187713,1.365187713,0,0,0,1.365187713,0,0,0,0,0,0.682593857,0,0,0,0.682593857,7.508532423,1189.761092,32.04,0.003483875,0.010144077,0.013389174,0.014028098,0.017683519,0.00707932,0.063015284,0.035076914,0.012252683,42.72320569,0.643089594,0.631278699,61.739503,0,0,1,62.1,0
37021001601,37,21,1601,1.027749229,9.249743063,0,0,0,1.541623844,2.569373073,1.541623844,1.027749229,0,0,0,1.027749229,0,0,0,13.87461459,750.7708119,36.72,0.006103561,0.025648607,0.012489015,0.009615619,0.013766938,0.006326364,0.0535555,0.013067599,0.002723158,26.30587518,0.772911793,0.399018075,44.02544298,0,0,1,79,0
37021001802,37,21,1802,0,4.03551251,0,0,0,1.076136669,0.538068335,0,0.269034167,0.269034167,0,0.269034167,0.807102502,0.269034167,0,0.538068335,4.03551251,242.3997848,25.38,0.023959987,0.053796553,0.02106297,0.019117931,0.040546496,0.006980619,0.024293224,0.022076567,0.006961357,13.62318844,0.761444305,0.599896198,1.93174501,0,0,1,74.2,0
37021001900,37,21,1900,0.62305296,12.14953271,0,0,0,0.31152648,3.738317757,2.180685358,0.31152648,0,0.31152648,0,1.557632399,0,0.31152648,0,6.853582555,1228.037383,29.07,0.006359648,0.038106126,0.010967596,0.008820341,0.031280497,0.012438247,0.013630737,0.01072425,0.000558265,40.33685923,0.731230853,0.667351178,15.79264617,0,1,1,73.7,0.333333343
37021002000,37,21,2000,0.669792364,18.08439384,0.669792364,1.339584729,0,4.353650368,2.344273275,1.004688547,1.674480911,0.334896182,0,0.334896182,3.01406564,0.334896182,0.334896182,0.334896182,13.06095111,2385.800402,32.84,0.01758899,0.011541481,0.001565049,0.010284042,0.002464256,0.003629529,0.007711072,0.013363076,0.004165266,56.93345666,0.506197564,0.503974221,70.99520198,0,1,1,63,0.349999994
37021002102,37,21,2102,0,6.792675724,0,0,0,2.953337271,1.772002363,0.590667454,1.476668636,0,0,0.295333727,1.181334908,0,0,0,6.202008269,629.6515062,31.14,0.032473989,0.031030294,0.003749667,0.006458068,0.02349747,0.004919024,0.026366553,0.023455822,0.006386728,28.01472843,0.507476012,0.631319282,75.24715538,0,1,1,62,0.111111112
37021002203,37,21,2203,0.162337662,3.409090909,0,0.162337662,0,0.487012987,2.272727273,0.811688312,0.811688312,0,0.162337662,0,1.136363636,0.162337662,0,0,3.896103896,1492.207792,47.34,0.022844667,0.007646885,0.003109757,0.007688371,0.090812153,0.003211973,0.08019722,0.034279454,0.00768643,48.96017909,0.458810385,0.773852832,28.43249974,9.18572E-05,1,1,58.8,0.363636375
37021002205,37,21,2205,0.227272727,0,0,0,0,0.909090909,0.227272727,0.454545455,0,0,0,0,0,0.227272727,0,0.227272727,3.636363636,472.2727273,22.5,0.02679124,0.024778356,0.025199202,0.015845132,0.093036994,0.008729026,0.0763314,0.031358698,0.01576796,15.77909291,0.683251903,0.291986826,10.32973446,0,0,0,75.3,0
37021002303,37,21,2303,0.14230824,0,0,0,0,0.14230824,0.284616479,0.284616479,0.14230824,0,0.284616479,0.14230824,0,0.14230824,0,0.14230824,0.284616479,242.2086239,18.14,0.039852105,0.046835124,0.005127094,0.011269882,0.097728798,0.008016772,0.109469479,0.049102726,0.029845464,12.94709891,0.758555022,0.60000209,52.55525366,0.002322122,0,0,64.8,0
37021002503,37,21,2503,0,0,0,0,0,0.211550666,0.634651999,0.846202666,0.211550666,0,0.846202666,0.211550666,0,0.211550666,0,0.211550666,1.903955998,213.8777237,11.46,0.077416189,0.11284793,0.008938277,0.015532825,0.091306312,0.015095962,0.173674432,0.0745086,0.095662512,19.24633831,0.661346687,0.477302566,1.440329218,0,1,0,58.4,0.233333334
37021002505,37,21,2505,0,0,0,0,0,0.689061154,1.033591731,0.516795866,0,0,0,0,0.516795866,0.172265289,0,0.172265289,1.550387597,253.5745047,10.34,0.030693836,0.056428623,0.027986162,0.023042845,0.034470764,0.004877996,0.118750383,0.035579875,0.038656089,16.44319445,0.741484712,0.411376769,55.68114218,0,1,0,68.4,0.208333328
37021002506,37,21,2506,0,0.222717149,0.222717149,0,0,0,2.449888641,1.113585746,0.668151448,0,0,0.222717149,0.445434298,0,0,0,3.786191537,374.3875278,26.76,0.024880829,0.030329394,0.023122887,0.012909851,0.009477936,0.014018224,0.093298232,0.040956536,0.011806526,17.94772595,0.658668294,0.586260915,59.3079922,0,1,0,54.8,0.333333343
37021002607,37,21,2607,0.158227848,0.158227848,0,0,0,0.316455696,0,0.632911392,0,0,0.316455696,0.158227848,0,0,0,0.791139241,0.474683544,175.4746835,25.2,0.020844422,0.031056773,0.03664277,0.026215246,0.04704914,0.013730012,0.087496006,0.056964298,0.0234203,13.54810894,0.678601085,0.393229605,41.31952263,0,0,1,67.2,0
37021003002,37,21,3002,0.104712042,0.628272251,0,0,0.052356021,0.261780105,0.314136126,0.261780105,0.052356021,0,0.052356021,0.104712042,0.209424084,0.052356021,0.052356021,0.157068063,1.361256545,136.7015707,39.03,0.025034461,0.053356918,0.015676249,0.015362025,0.134114395,0.010800788,0.090880782,0.014704282,0.014222123,8.54145512,0.727134982,0.410870613,23.15438282,0.101117712,1,1,63.6,0.333333343
37021003003,37,21,3003,0.163612565,0.981675393,0,0,0,0.327225131,0.409031414,0.409031414,0,0,0.245418848,0,0.081806283,0.081806283,0,0,1.390706806,87.77814136,35.89,0.021576336,0.074570371,0.023164077,0.002030528,0.067098595,0.015694783,0.026872095,0.040775826,0.001585413,7.778915018,0.742955726,0.491005298,24.39626489,0,1,1,68.6,0.333333343
37021003105,37,21,3105,0.216333153,0,0,0,0.108166577,0.757166036,0.216333153,0.32449973,0.108166577,0,0,0.108166577,0.108166577,0.108166577,0,0.216333153,2.48783126,198.3775014,45.68,0.025356646,0.057068632,0.007576559,0.016998232,0.238111439,0.016217944,0.196882547,0.026114619,0.02450036,7.758199424,0.722072994,0.220507941,14.70401878,1.68E-06,1,1,54,0.333333343
